Words,Similarity
foxhound,0.28970882
pecan,0.28912565
pilaf,0.287857
spoon,0.2877519
thyme,0.28745478
artichoke,0.28690803
snowsuit,0.28667584
cranberry,0.28662568
handset,0.28645375
album,0.28606987
momma,0.28595603
tuxedo,0.2853262
ore,0.28522807
prosthesis,0.28519168
granite,0.28508285
signature,0.28474733
tablet,0.2845143
comet,0.28443888
robe,0.28433096
spearmint,0.28412163
varnish,0.28349718
halfpenny,0.28342685
tidewater,0.2831124
tutu,0.28168774
wife,0.2808259
shoe,0.28068563
turtleneck,0.28055707
nutcracker,0.279887
carafe,0.27973044
chamomile,0.2794197
sycamore,0.27941263
socialite,0.2791676
truffle,0.27820188
floss,0.278081
stationery,0.27758285
buttons,0.27699178
fingertip,0.2765838
lanyard,0.27591592
witch,0.27556852
kitchenware,0.27532524
diploma,0.27529517
gameboy,0.27508795
makeup,0.27502167
virgin,0.27499107
unicorn,0.2743068
compass,0.27396137
binocular,0.27381262
mademoiselle,0.27356192
gazebo,0.2733983
sugarplum,0.27334303
violin,0.27326635
hardcover,0.272573
sesame,0.27249578
holidays,0.27230307
dandelion,0.2719945
parsnip,0.2718318
halloween,0.27152485
marker,0.2714425
babysitter,0.27129734
greenery,0.27092966
oboe,0.270708
garden,0.27012077
archway,0.2700946
blackhead,0.27002183
tusk,0.26984975
batwing,0.2698267
eraser,0.26979083
lime,0.2696524
lantern,0.26935002
laundrywoman,0.26853842
oscilloscope,0.2684426
dragonfly,0.268394
melon,0.26823637
cervix,0.26778442
prints,0.2676122
salamander,0.2675022
bifocals,0.26734993
cashbook,0.26734102
icicle,0.2668494
glasses,0.26677358
muslin,0.26672283
midwife,0.26669595
celebrity,0.26649976
sunfish,0.2664289
eyelash,0.2663575
origami,0.26537457
maraschino,0.2651417
corkboard,0.26455545
uterus,0.2640376
schoolbag,0.26381657
cauliflower,0.26354912
billfold,0.2631495
kerchief,0.26303488
wolverine,0.26281577
acupuncture,0.26253694
jailbait,0.26253122
lizard,0.262509
spire,0.26237792
abacus,0.2622978
squaw,0.2621915
highchair,0.26210985
magic,0.26193807
meaning,0.26158786
raven,0.261436
fireplace,0.26140606
avacado,0.26133537
tin,0.26121822
sliver,0.26115814
ladybird,0.26104212
rifleman,0.26088172
grandson,0.26086292
homebody,0.26077563
rattlesnake,0.2604976
clothing,0.26039946
parents,0.2602963
subspecies,0.2601509
electrode,0.26008826
shoelace,0.26001048
daggers,0.25971684
cologne,0.25942332
forehead,0.2592223
stopwatch,0.25921914
stepsister,0.2586475
limestone,0.25817165
flannel,0.25815988
soprano,0.25766277
sandpaper,0.2574323
clothes,0.25738636
knickers,0.25720167
bundle,0.2571322
cleanser,0.25708407
tylenol,0.25702423
bicep,0.25693646
bamboo,0.25649592
sharkskin,0.2564802
hospice,0.25640467
purse,0.25591084
moth,0.2555559
babe,0.25555393
nursemaid,0.25550225
scarf,0.25521797
preschooler,0.25506938
epidural,0.25500175
beeper,0.25497836
son,0.25480765
porkpie,0.25480598
owl,0.2544321
garment,0.2544092
meatloaf,0.2544039
papa,0.2537713
wormwood,0.25372207
birch,0.2532473
anteater,0.25319773
vanilla,0.25306335
malamute,0.25305387
mane,0.25284752
trident,0.25263518
fruit,0.2524841
medalist,0.25243938
mouthguard,0.2522139
napkin,0.25194618
vitamins,0.25193113
nuclei,0.25160685
lady,0.2515793
ear,0.25148275
pajamas,0.25141585
clockmaker,0.25138712
showstopper,0.2513831
therapist,0.25104025
searcher,0.25103924
bonsai,0.2508966
joy,0.25073513
print,0.25058466
tag,0.25050297
honeydew,0.25047392
autobiographer,0.25021306
storybook,0.24991356
elementary,0.24986859
cotton,0.24984854
ribcage,0.24974814
peeler,0.24966773
charger,0.24953575
herringbone,0.24867749
sitter,0.24861683
jellyroll,0.24844393
debutante,0.24824123
yellows,0.24810168
spelling,0.2480901
saucer,0.24799317
mailbox,0.24783917
horsewoman,0.2470544
baldhead,0.2470472
panda,0.24701697
tomb,0.24690494
elm,0.24665691
toothpick,0.24665362
needles,0.24643335
crust,0.24622534
xylophonist,0.24617665
notebook,0.24615242
eggnog,0.2459515
panther,0.24579655
crepe,0.24546143
kindness,0.24489193
hydroxide,0.2447874
calipers,0.24469107
tanning,0.2446428
hyacinth,0.24444538
mummy,0.24412847
tickles,0.24351594
scissors,0.24344376
tollhouse,0.24335556
jaguar,0.24334759
stirrup,0.24325098
variation,0.24304555
wigwam,0.24291176
hymn,0.24274777
tribeswoman,0.2425995
flavor,0.24256268
garlic,0.24241056
lamb,0.24237102
camcorder,0.24207246
temple,0.2416539
brassiere,0.24154283
toaster,0.24149063
giraffe,0.24133159
african,0.2411654
eye,0.24109852
monarch,0.24107559
diamondback,0.24104707
trees,0.24100107
graveside,0.24098086
guacamole,0.24070276
mirror,0.24065074
cougar,0.24056496
graphologist,0.24046901
linoleum,0.23987189
synthesizer,0.23986745
bedpost,0.23979366
strudel,0.23947047
anchovy,0.23939078
london,0.23939061
steamer,0.2390735
banknote,0.23877487
dame,0.23860286
throne,0.23750688
cumin,0.23747751
tailcoat,0.23734392
massage,0.23709467
cent,0.23692264
guardian,0.23670593
winery,0.23668
cottage,0.23663692
circuitry,0.23635572
hailstone,0.2361313
oceanfront,0.23612687
collard,0.23591222
mulch,0.23568486
compasses,0.23566715
bedspring,0.23563513
tonsil,0.23542792
dialer,0.23532054
milkmaid,0.23530765
bosom,0.23516347
turnip,0.23497851
mark,0.23484752
mojito,0.23481877
bible,0.23480265
ashes,0.23469573
fauna,0.23431839
grille,0.23398326
glucometer,0.2338829
nest,0.23375998
rocks,0.2337535
bitch,0.23361234
boob,0.23346475
sadness,0.232988
photoshop,0.23268102
trapezoid,0.23262827
waitress,0.23261169
saleswoman,0.23249798
trout,0.23243119
bark,0.23236477
grater,0.23233019
kettledrum,0.23209417
pick,0.23163716
sneakers,0.23141575
tyke,0.23125994
relationship,0.23118368
crown,0.23096341
camelback,0.23077644
picker,0.23075445
stripper,0.23045567
eavesdropper,0.23016527
giblet,0.22983964
shavings,0.22977343
vertebrae,0.22963528
pastry,0.22919963
instrument,0.2290986
impostor,0.22890373
jelly,0.22886762
sangria,0.22874512
option,0.22851107
atoms,0.22851063
zipper,0.22848617
connect,0.22818014
lioness,0.22810754
carrots,0.22790633
polyp,0.2278424
stardust,0.2275135
putt,0.22730318
one,0.22702275
valley,0.22687498
glowworm,0.22679317
feathers,0.22667752
soloist,0.226398
churro,0.2262108
tepee,0.22617292
broccoli,0.22615694
taffy,0.22611365
erotica,0.22585572
icepick,0.22576828
brickwork,0.22560245
filament,0.22546954
clarinetist,0.22518785
folksong,0.22480357
wienie,0.22464535
porcupine,0.22456196
streetlamp,0.22448139
hornpipe,0.22434564
iodine,0.22414815
pawnbroker,0.22368513
cream,0.22356617
royalty,0.22339982
ibuprofen,0.22334851
chanter,0.2232332
uranium,0.22320995
polyester,0.2231159
shifter,0.22307757
stoplight,0.22298324
fingerprint,0.22294444
confectionery,0.22292043
firework,0.22285338
uncle,0.2225234
pvc,0.2224228
pharmacy,0.22179706
housemate,0.22169986
celebration,0.22168747
villa,0.22165951
fangs,0.22120357
serpent,0.22094792
illustrator,0.2208809
galaxy,0.22077297
chopstick,0.22074375
livery,0.22072941
depositor,0.220678
vocalist,0.2205265
planet,0.22049545
beam,0.2203187
register,0.22017683
book,0.22013612
hairspray,0.22000477
passport,0.21995346
replica,0.21989626
blackbird,0.21986425
windsock,0.2197569
astringent,0.21970698
receiver,0.21968378
gender,0.21965198
magnetometer,0.21961543
shell,0.21953528
paycheck,0.21947046
uniform,0.2192711
straightedge,0.21925876
abrasion,0.21917544
gelatin,0.21908805
pickax,0.21894386
housekeeper,0.21893378
eyes,0.21819827
ringer,0.2180052
laptop,0.21799468
bottle,0.21798337
sushi,0.21794687
chromosome,0.21790305
habitat,0.21781763
stapler,0.21780042
selection,0.2173305
largemouth,0.21731474
lights,0.21731293
classical,0.2171893
arches,0.21712168
soundtrack,0.21708935
schnauzer,0.2170273
filet,0.21695696
hoodie,0.21690342
turtle,0.21649314
treetop,0.21638618
cancer,0.21623103
rare,0.21621606
prostitute,0.21621409
mattress,0.21617426
transistor,0.2158255
peacock,0.21579953
gibbon,0.21563722
school,0.21550734
casket,0.21550617
eggbeater,0.21550538
spade,0.21527644
magnet,0.21522462
template,0.21519813
ballot,0.21499005
forefinger,0.2146437
transmitter,0.21463592
borax,0.21460678
ultraviolet,0.21449415
mongoose,0.21448351
rhino,0.21443366
dancer,0.21439126
lobster,0.21427399
clapper,0.21423963
blackfish,0.21406563
doorstop,0.21394247
altar,0.21385513
catcher,0.21372728
beginner,0.21364777
artist,0.21333735
eggs,0.21332093
brazier,0.21330023
cone,0.21329875
clan,0.21312813
lodger,0.21291079
poet,0.21290238
receptionist,0.21279289
shedder,0.21277845
baroness,0.21264744
crab,0.21256569
flame,0.21252844
chameleon,0.21244596
gymnast,0.21243718
type,0.2123394
gavel,0.21231404
mahjong,0.21221985
bran,0.21220267
wielder,0.21177089
schoolgirl,0.21157674
ivy,0.21138957
headphone,0.21120791
defendant,0.21117985
empathy,0.21113347
protector,0.21109045
boulder,0.21108656
crayfish,0.21104991
hardcopy,0.21103439
creek,0.21090227
kite,0.2108098
blemish,0.2108037
keys,0.21072665
playhouse,0.21072227
neck,0.21072017
tomahawk,0.2105991
codex,0.21036309
dryer,0.21003835
miss,0.21000382
salmon,0.20992243
blinker,0.20991527
longneck,0.20990172
jellyfish,0.20987815
me,0.20966728
chardonnay,0.20965405
apron,0.20961432
charcoal,0.20955317
sailfish,0.20951541
hammock,0.20951031
pepperoni,0.20927876
toast,0.20916957
pantry,0.20908955
coleslaw,0.2087552
gloves,0.20872506
glue,0.20860523
triceratops,0.20831077
prong,0.20830444
fishhook,0.2083
bones,0.20801094
flag,0.2078764
neat,0.20755504
plaster,0.20707273
mullet,0.20703587
shank,0.20699607
elder,0.20697121
claymore,0.20696512
cluster,0.20695084
orphan,0.20693621
handsaw,0.20662823
phone,0.20658582
refridgerator,0.20652154
whore,0.2063232
majestic,0.20621777
codeine,0.20607401
respondent,0.20604411
mare,0.20557861
kiwi,0.20552316
runt,0.20547222
landmine,0.20524627
node,0.20524044
decongestant,0.20506518
cork,0.20506366
dinner,0.20505604
carpet,0.20503
packet,0.20494407
coding,0.20464976
receipt,0.20459035
poodle,0.20433746
harpsichord,0.20426273
sundeck,0.20413095
vaporizer,0.2040137
vegetarian,0.20397958
bleach,0.20387541
sorrow,0.2037111
shin,0.20370944
library,0.20367423
paddle,0.20367089
tesla,0.20364735
copywriter,0.20362572
mutt,0.20357093
manuscript,0.20300905
tissue,0.20291932
sawmill,0.20275284
murder,0.20265691
rouge,0.20248556
mutton,0.20244852
cheetah,0.20238791
doorframe,0.20236404
cast,0.20232739
teabag,0.20212838
fertilization,0.20188321
sultan,0.20183194
dishwasher,0.201612
egg,0.2016118
schoolwork,0.2015938
margarine,0.20155703
buyer,0.2015497
spacecraft,0.20121445
conditioner,0.20120905
bagpipes,0.20111585
jailer,0.20102118
window,0.20098202
cardinal,0.20080286
sheet,0.20061378
orbiter,0.20050056
silverfish,0.20031774
chowder,0.20028049
curry,0.20027505
bazaar,0.20026967
rum,0.2002451
penguin,0.2000412
write,0.19984797
patch,0.19954814
snatcher,0.19940245
microprocessor,0.19922589
calf,0.19916216
sweetener,0.19909796
entertainer,0.19908436
smartness,0.19878483
confectioner,0.19874072
cinder,0.19872877
appliance,0.19839834
cup,0.19831443
guild,0.19826032
meetinghouse,0.19825102
bellman,0.19821946
geek,0.19817133
juice,0.19816707
arborist,0.19816522
boardwalk,0.19813284
bourbon,0.19809857
cutter,0.19796123
column,0.19771528
cipher,0.19753304
variety,0.19751213
freinds,0.19732502
heron,0.19729586
tubing,0.19724469
slacks,0.19720246
desert,0.19716334
dime,0.19711848
siren,0.19689994
recliner,0.19687279
woodpile,0.19684063
statute,0.19682063
joist,0.19681841
pheromone,0.19664602
congregation,0.19653699
stain,0.19649607
cones,0.19643962
fissure,0.19642083
diaphragm,0.19631529
workbench,0.19611703
account,0.19604623
thermostat,0.19587447
merchandiser,0.19584957
needle,0.19560042
basketball,0.19539078
wizard,0.19535153
soccerball,0.19529045
diagram,0.19527408
ballroom,0.19527383
cartographer,0.19497931
turntable,0.19495577
bleachers,0.19477385
speechmaker,0.19476433
oven,0.1947088
penicillin,0.19464634
rate,0.19463691
kazoo,0.19461009
kiss,0.19453037
gyroscope,0.19452043
toiletry,0.19449314
waterbed,0.19445671
dolphin,0.19438742
kelp,0.19434932
obligation,0.194035
toad,0.19392058
earwig,0.19389187
fantasy,0.19382748
table,0.19370465
cerebrum,0.19368136
alumni,0.19350284
tibia,0.19315468
freshman,0.19287683
mall,0.19258647
web,0.19252664
devourer,0.19251262
signal,0.19236782
antennae,0.19217736
tofu,0.1919761
centerpiece,0.19193582
beams,0.19191386
dice,0.19190182
closet,0.19187696
goop,0.19176875
quiz,0.19149552
pedestal,0.19148874
breadbox,0.19132775
peacekeeper,0.19127944
superconductor,0.19123228
towels,0.19111359
snack,0.19093655
amplifier,0.19073758
gamer,0.1907023
harem,0.19048177
gardner,0.19043945
period,0.19043162
women,0.19035126
walkway,0.19028725
blip,0.19026294
grave,0.19019018
trunk,0.1899045
mouthwash,0.18988813
exhibit,0.1897413
canoe,0.18973762
ranch,0.18941647
skydiving,0.18933675
skills,0.18929942
bulldog,0.18877658
anchorage,0.1887084
sales,0.18865646
smidgen,0.18859284
mussels,0.18816076
drape,0.18814649
dinosaur,0.18783608
fox,0.18778576
rook,0.18777713
spareribs,0.18755916
dash,0.18752392
rainforest,0.18749264
mentor,0.18739626
stocks,0.18738288
lender,0.18729188
worm,0.1872267
quarry,0.18720949
sleuth,0.18714896
simpsons,0.18713355
come,0.187091
tub,0.18697906
bird,0.18686861
respect,0.18681216
fondness,0.18666802
bladder,0.18655297
houseboy,0.18636136
outdoorsman,0.18630476
observatory,0.1861989
skates,0.18612522
junkman,0.18585446
sportscaster,0.18577537
client,0.1856571
neighborhood,0.18564369
scenery,0.18553723
neighbor,0.18549816
bunkmate,0.1854048
arachnids,0.18527292
conflict,0.18503223
baseball,0.18500753
crabgrass,0.1849744
atrium,0.18495947
firearm,0.18479902
griddle,0.1847517
thought,0.18459752
barber,0.18447186
knocker,0.18441412
welder,0.18436557
kids,0.18435982
gin,0.18435283
blowgun,0.18434742
percussion,0.18400536
forger,0.18393429
chairwoman,0.18389921
gunsmith,0.18384984
brush,0.18372457
duplex,0.18347271
hurdler,0.18330358
rock,0.18325263
dinghy,0.18299083
racehorse,0.18281397
ladle,0.18269992
bayonet,0.18250737
gauze,0.18249519
sulfite,0.18244016
glucose,0.18235086
guppy,0.1822813
streamers,0.18226184
icebox,0.18195377
curve,0.18190102
dipper,0.18157306
offer,0.18146965
cheapskate,0.18138513
goatee,0.1813542
campground,0.18123883
sickle,0.18116975
aquarium,0.18112399
imagination,0.18104826
flask,0.18074498
digital,0.1805996
cavern,0.18045945
requester,0.18035048
colonist,0.1803189
contraception,0.18019663
marinade,0.18010747
carpetbag,0.18008442
lighter,0.18002336
tinplate,0.17982735
ambassador,0.17964385
collector,0.17955722
inks,0.17950557
vegetation,0.17943203
stickman,0.1788565
tab,0.17880583
beta,0.17864028
church,0.17857267
thinker,0.17855221
auctioneer,0.1785487
preservative,0.17849292
package,0.17846483
codpiece,0.17845859
wilderness,0.17840974
groceries,0.17831154
philanthropist,0.17810953
truth,0.17792231
bushes,0.1778937
heartthrob,0.17786461
donkey,0.1777074
skyline,0.17759357
angler,0.17740813
stars,0.17740083
pool,0.17737937
hammer,0.17734246
suckerfish,0.17729546
oarsman,0.17725137
honeybee,0.17721038
path,0.17720072
enjoy,0.17704384
snowboard,0.17680311
ship,0.17668489
warplane,0.17663258
handmaiden,0.1765371
pier,0.17613499
potty,0.1761163
jog,0.17607376
bugler,0.17605518
orchestra,0.17598222
biography,0.17597759
bedpan,0.17596951
ideas,0.17595029
choreographer,0.17580128
roofline,0.17569007
quarterback,0.17551711
guest,0.17544553
flank,0.17538187
tomcat,0.1752829
baits,0.17518859
craft,0.17511182
copy,0.17503405
periods,0.17498796
bed,0.17478305
condo,0.17474368
dove,0.17471614
masterwork,0.17471585
beneficiary,0.1746877
bandage,0.17465524
kneepad,0.17462894
alien,0.1745815
scan,0.17454128
caterpillar,0.17445228
solver,0.17439106
hanger,0.17429401
obstruction,0.17415886
sauce,0.17403415
vr,0.17394377
boots,0.17385106
jailbird,0.1738378
confidant,0.173821
hallucinogen,0.17353383
computer,0.17343366
nonhuman,0.17343278
virtue,0.17341265
moment,0.173349
mate,0.17320156
latex,0.17314479
horn,0.1730909
nymphomaniac,0.17278278
batboy,0.17265181
vegetable,0.17262155
sunroof,0.1726074
license,0.17251427
word,0.17240253
gumshoe,0.17239326
harpooner,0.17209984
tigers,0.1720314
roller,0.17200357
range,0.1719824
multiprocessor,0.171913
carving,0.17187439
muffler,0.1717889
imbecile,0.17177859
lifeboat,0.17172396
narrator,0.17171258
campfire,0.17166923
pancreas,0.17162146
sparrow,0.1714564
backdrop,0.17136165
footprint,0.17133757
turncoat,0.17132016
torch,0.1710953
slicer,0.171084
monsignor,0.17097394
commodity,0.17087327
cigar,0.1707388
pretzel,0.1707304
doctor,0.17070661
grass,0.17065185
writings,0.17062296
chimney,0.17057183
celing,0.17055291
boy,0.17047392
hello,0.17035241
mansion,0.17027533
kiosk,0.17022516
ecosystem,0.1700853
bullfighter,0.1699771
syphilis,0.1699296
trousers,0.16968377
punisher,0.16962343
wreck,0.16956353
sax,0.1694837
breeder,0.16933078
prosthetics,0.1691776
ragamuffin,0.16897593
savannah,0.16890357
ringside,0.16888544
irish,0.16876842
envelope,0.16874416
projectile,0.16869083
manor,0.16816066
pimp,0.16814615
band,0.16812417
oxcart,0.16801527
tool,0.16769631
skillet,0.16767181
crawlers,0.16765155
citation,0.1676365
theatergoer,0.16762593
diskette,0.1676108
underwriter,0.16760214
internet,0.16757219
pot,0.1672872
scrubber,0.1670739
playpen,0.16707349
speedster,0.16693257
spaceman,0.16683805
weight,0.16682121
story,0.16673288
capitol,0.1667065
thickener,0.16667718
transcriber,0.16662626
bow,0.16656981
cameo,0.1665684
float,0.16635613
porch,0.16632468
patient,0.16632152
archdeacon,0.16630259
cave,0.16623965
fatality,0.1660437
cornfield,0.16593225
king,0.16573279
penthouse,0.16559193
bass,0.16556638
contact,0.16546808
folk,0.1654577
shelf,0.16539018
buffet,0.16537978
icepack,0.16531797
pond,0.16520242
crawler,0.16518146
landlady,0.16510105
shoulder,0.16492671
hock,0.1648717
chloroform,0.16480188
wiper,0.16477525
hamburger,0.16466488
mustard,0.16443387
rancher,0.16442987
beaker,0.16442811
diffuser,0.1643607
wasp,0.16426109
surgeon,0.16406387
stewardess,0.1640631
critter,0.16398773
repository,0.16389447
idea,0.16376491
backyard,0.16367662
muskrat,0.1634112
squeaker,0.16338943
law,0.1633551
toliet,0.16334364
assassin,0.16327843
floodplain,0.16321252
alcoholism,0.16311072
corner,0.16307151
participant,0.16301242
quake,0.16298622
westerner,0.16297105
chariot,0.16296023
hunks,0.16283222
hotel,0.16281147
plasma,0.16274074
dj,0.16272052
wildcard,0.1625195
adult,0.16251792
tv,0.1624208
crook,0.16241679
bee,0.16237195
extremity,0.1622228
jury,0.1620684
bellboy,0.16198422
pentagon,0.16195212
firewood,0.16189577
earplugs,0.16166185
teenager,0.16164175
lager,0.16161454
statesman,0.16153193
platoon,0.16152398
syringe,0.16146214
outer,0.16138567
hospitality,0.1613444
marauder,0.1612464
supplier,0.1610546
weapon,0.16092536
pan,0.16090062
record,0.16077782
caption,0.16069537
residency,0.16068101
suspenders,0.16066961
saucepan,0.1605734
heroin,0.16047353
postman,0.16044834
canister,0.16034932
beard,0.16032933
gashes,0.16029145
suppository,0.16008987
thunder,0.15998352
useful,0.15994368
creator,0.1598752
millionaire,0.159869
cowpoke,0.15982172
squash,0.15962534
arrestee,0.15958059
shark,0.15949726
tendonitis,0.15946868
oilman,0.15936272
woodwork,0.15935709
pipette,0.15914135
riches,0.15908729
letter,0.15887313
function,0.15877973
scripts,0.15875314
wetland,0.15859504
mailman,0.15857072
irrelevant,0.15844078
greenroom,0.15833674
snooper,0.1582702
stove,0.15825434
dominoes,0.15824047
crossfire,0.15805219
assault,0.15800399
tops,0.15794986
cat,0.15791897
bolt,0.1578201
poster,0.1577478
anchor,0.15766819
catacomb,0.1576139
baboon,0.1575962
scampi,0.1575361
tip,0.15753044
confetti,0.15744947
estuary,0.1574027
cocaine,0.15710773
darkness,0.15694273
coffee,0.15683134
pastrami,0.15676475
casebook,0.15667213
ad,0.15665919
mast,0.15662257
forest,0.15659605
dummy,0.1565051
boot,0.15632233
article,0.15625915
ninja,0.15615317
language,0.15604183
gravy,0.15597223
submitter,0.15588522
fizz,0.15584004
comb,0.15578462
them,0.15575753
show,0.15573391
percussionist,0.15571004
mogul,0.15557374
packhorse,0.15537742
twerp,0.15529747
blackboard,0.15528792
flatfoot,0.15528761
sonar,0.15516414
swimming,0.15513523
divider,0.15513402
platform,0.15506358
evolution,0.15496892
rye,0.15496641
handclap,0.15494353
anthropologist,0.15492451
cock,0.1547465
think,0.1547419
controller,0.15467784
plants,0.15464368
stake,0.15460747
commonwealth,0.15452538
mountain,0.1544956
storekeeper,0.15441838
dinosaurs,0.1543303
gatehouse,0.15423313
roaster,0.15418352
blender,0.15376587
pediatrician,0.15362796
piglet,0.15356338
whiskey,0.15352811
vault,0.15351243
soda,0.1534424
catfish,0.15342957
masher,0.15336011
kindling,0.15323742
barbwire,0.1531642
automatic,0.15307164
valet,0.15306957
brat,0.15296608
hormone,0.15294757
revolver,0.15294403
horse,0.15290658
undercoating,0.15236115
shepherd,0.15232074
stimulus,0.15226707
wetsuit,0.15215679
driller,0.15203784
saddle,0.1520215
roadrunner,0.15198767
umpire,0.15191804
bait,0.15190142
sidecar,0.15186872
goods,0.15181762
drummer,0.15167724
importance,0.15163963
neuroscientist,0.15159446
temperature,0.15139759
earthworm,0.15139757
spacesuit,0.15122107
suitcase,0.15120248
pants,0.15117353
chat,0.15107207
chambermaid,0.1508701
brass,0.15060496
electronic,0.15048341
wholesaler,0.15047696
pain,0.15035394
tax,0.15032534
snowmobile,0.15032113
movie,0.15009496
rivers,0.15004273
monorail,0.15002981
workingman,0.15002455
paper,0.15000981
preacher,0.14971994
actor,0.14963381
laugh,0.14942294
box,0.14940594
scooter,0.14940168
spore,0.14939377
fly,0.14939374
mainland,0.14934808
carcinogen,0.14904211
governor,0.14901088
codebook,0.14900582
pornographer,0.14894366
pilferer,0.1489304
windbreaker,0.1488585
pub,0.14882036
kinsman,0.1487914
submarine,0.14878808
paperwork,0.14876856
insides,0.1487137
sharks,0.14857644
thermos,0.14833353
anvil,0.14832667
detergent,0.14831777
horticulturalist,0.14829792
ozone,0.14820205
meed,0.14818963
crush,0.14815441
hunters,0.14802955
drywall,0.14783382
principal,0.14777756
backcountry,0.14758176
icing,0.14729327
education,0.14722721
cashbox,0.14717954
matches,0.1470846
electric,0.14697161
natives,0.14695027
gent,0.14691715
silence,0.1468942
fireproofing,0.14671806
courtroom,0.14670476
workshop,0.14665912
stealing,0.14665246
rink,0.14665169
sort,0.1465525
racket,0.14640826
wrestler,0.14634848
rapper,0.14625105
fries,0.14620692
ugliness,0.1461972
body,0.14611444
goat,0.14584194
dead,0.14564133
stash,0.14563201
sandwich,0.14558369
gumbo,0.14554557
fridge,0.14554526
plant,0.14551707
spy,0.14543346
arms,0.14542633
lunch,0.14538783
toe,0.14536178
roadside,0.14507514
pace,0.1450653
edit,0.14493452
oil,0.14490637
vaseline,0.14475015
scavenger,0.14465319
encampment,0.14462422
apartment,0.14458169
football,0.14440756
brothel,0.14437407
deli,0.14430709
hook,0.14429349
headsman,0.14419918
rubber,0.14414108
billionaire,0.14409551
staircase,0.1440182
geezer,0.14401633
stem,0.14396031
retirement,0.143622
violence,0.14359179
snake,0.14353384
acetylene,0.14321221
container,0.14321059
jackknife,0.14317028
dick,0.14312112
plunger,0.14288333
straw,0.14285654
octopi,0.14276195
bookshop,0.14271946
sleazebag,0.14267343
representative,0.14256376
target,0.14251922
nightspot,0.14231499
caterer,0.14210531
distillery,0.14202413
gorilla,0.14200175
park,0.1419151
transvestite,0.14191326
lamppost,0.14189398
hornet,0.14186093
tube,0.14171645
figurehead,0.1415984
proprietor,0.14130615
reaper,0.14125335
marketplace,0.14117278
lieutenant,0.14087376
pointer,0.14084068
possum,0.14076732
mildew,0.14070989
clouds,0.14064519
sauerkraut,0.1406412
service,0.14052965
dam,0.14049247
slice,0.1404444
